Compound_CID,Name,Molecular_Weight,Polar_Area,Complexity,XLogP,Heavy_Atom_Count,H-Bond_Donor_Count,H-Bond_Acceptor_Count,Rotatable_Bond_Count
107651,Penfluron,344.24,58.2,453.0,4.0,24,2,7,2
94578,Phenisopham,342.4,67.9,435.0,4.0,25,1,4,7
35634,6-tert-Butyl-4-chloro-m-cresol,198.69,20.2,173.0,4.5,13,1,1,1
62736,MCPA-butotyl,300.78,44.8,273.0,3.9,20,0,4,10
6436370,Oleyltrimethylammonium chloride,346.0,0.0,237.0,,23,0,1,16
62834,Dichlorprop-isoctyl,347.3,35.5,325.0,7.1,22,0,3,10
74087703,Alloxydim sodium,345.4,82.0,527.0,,24,0,7,8
5363267,cis-11-Tridecen-1-ol acetate,240.38,26.3,197.0,5.4,17,0,2,12
72734664,Fluopimomide,416.68,51.2,511.0,3.5,27,1,10,4
15829,Tritac,269.5,29.5,192.0,3.1,15,1,2,4
7208,"2-(2,4-Dichlorophenoxy)ethyl benzoate",311.2,35.5,305.0,4.7,20,0,3,6
6433992,Grandlure IV,152.23,17.1,177.0,2.4,11,0,1,1
18152,2-Methoxy-4-isopropylamino-6-diethylamino-S-triazine,239.32,63.2,210.0,3.1,17,1,6,6
16684168,Phenylmercury 2-ethylhexanoate,420.9,26.3,212.0,,17,0,2,8
19376900,Cadmium sebacate,312.65,80.3,146.0,,15,0,4,7
6433156,"Bomyl, (Z)-",282.18,97.4,367.0,0.6,18,0,8,9
184612,"1-[4-Chloro-2-fluoro-5-(2-propyn-1-yloxy)phenyl]-3,5-dimethyl-4-nitro-1h-pyrazole",323.7,72.9,466.0,3.3,22,0,5,3
17580,Lythidathion,316.4,143.0,357.0,2.8,17,0,8,7
6433292,"O-((E)-2-Chloro-1-(2,5-dichlorophenyl)ethenyl) O,O-diethyl phosphorothioate",375.6,59.8,371.0,4.8,20,0,4,7
20055554,Cisanilide,218.29,32.299,238.0,2.5,16,1,1,1
11954297,Azacosterol Hydrochloride,461.5,26.7,601.0,,30,3,3,5
23707513,Cloprop-sodium,222.6,49.4,189.0,,14,0,3,3
89634,Dichlorophen disodium,313.08,46.1,226.0,,19,0,2,2
6440121,Nitrostyrene,220.25,94.9,305.0,3.1,15,0,4,2
171051,Prosulfalin,406.5,169.0,603.0,4.0,26,0,9,7
3034411,Piproctanyl bromide,346.4,0.0,238.0,,20,0,1,9
3032491,Azithiram,270.5,145.0,184.0,1.8,14,2,6,5
19898,Medinoterb,254.24,112.0,341.0,3.8,18,1,5,1
12797626,Fentrifanil,429.66,104.0,594.0,6.1,28,1,11,2
10890266,"(1R,2R,5S,6E,10R)-8-Methylene-5-(1-methylethyl)spiro(11-oxabicyclo(8.1.0)undec-6-ene-2,2'-oxiran)-3-one",248.32,42.1,423.0,1.9,18,0,3,1
120177,Calcium propanearsonate,206.09,63.2,72.7,,8,0,3,1
6435994,"3,5,7-Triaza-1-azoniatricyclo(3.3.1.13,7)decane, 1,1'-(2-butene-1,4-diyl)bis-, chloride (1:2)",405.4,19.4,430.0,,26,0,8,4
62257,N-(2-Methyl-naphth-1-yl)maleimide,237.25,37.4,383.0,2.7,18,0,2,1
165201,"4H-1,3,2-Benzodioxaphosphorin, 2-phenyl-, 2-oxide",246.2,35.5,312.0,2.4,17,0,3,1
61841,"(Cyclohexylamine)bis(dimethyldithiocarbamato-S,S')zinc",405.0,98.7,189.0,,20,1,5,0
75902,Haloxydine,199.97,29.1,258.0,2.4,11,1,4,0
94912,Tribromomethanol,268.73,20.2,28.4,2.0,5,1,1,0
7535,Metalkonium Chloride,397.0,29.1,348.0,,27,1,2,15
26259,Tetrathionic Acid,226.3,176.0,235.0,-0.9,10,2,8,3
15966,Dipropalin,281.31,94.9,309.0,4.8,20,0,5,5
14102,Chloramben-ammonium,223.05,67.2,183.0,,13,2,3,0
18432,Phenobenzuron,337.2,40.6,411.0,4.0,22,0,2,2
71714410,"2,4-D choline",324.2,69.6,227.0,,20,1,4,4
23691008,Fenoprop-potassium,307.6,49.4,242.0,,16,0,3,3
16851,Ammonium methanearsonate,157.0,61.4,59.0,,6,2,3,0
61957,"2,4-D heptylammonium salt",336.3,72.6,222.0,,21,2,4,8
24737,Prefox,389.0,108.0,310.0,,25,2,7,8
42294,2-Methyl-4-isothiazolin-3-one calcium chloride,226.14,45.6,121.0,,10,0,4,0
19663,"2,4,5-T trolamine salt",404.7,110.0,268.0,,24,4,7,9
62454,"2,4-D triethylammonium salt",322.2,49.8,212.0,,20,1,4,6
107375,4-Bromoacetoxymethyl-m-dioxolane,225.04,44.8,139.0,0.5,11,0,4,4
23675777,"2-biphenylol, 5-chloro-, sodium salt",226.63,23.1,182.0,,15,0,1,1
121494070,Methylmercurichlorendimide,584.5,52.5,515.0,,20,0,2,0
46309,"4,4'-Biphenyldiol, 2,2'-dipropyl-",270.4,40.5,251.0,5.5,20,2,2,5
70656,2-((4-Chloro-o-tolyl)oxy)-N-methoxyacetamide,229.66,47.6,213.0,2.3,15,1,3,4
198976,"2,2,2-Trichloro-N-(pentachlorophenyl)ethanimidoyl chloride",429.2,12.4,311.0,7.6,18,0,1,1
23707510,Potassium 4-(2-methylbutan-2-yl)phenolate,202.33,23.1,137.0,,13,0,1,2
207510,"Zinc 2,3,4-trichlorophenate",458.2,46.1,120.0,,21,0,2,0
62437,"Acetic acid, 2-(2,4-dichlorophenoxy)-, compd. with 1-octanamine (1:1)",350.3,72.6,230.0,,22,2,4,9
211118,"Chromic acid (H2CrO4), mercury zinc salt",382.0,80.3,62.2,,7,0,4,0
94518,"Silane, (2-chloroethyl)methylbis(phenylmethoxy)-",320.9,18.5,254.0,,21,0,2,8
165706,"Acetamide, 2-chloro-N-(2,6-diethylphenyl)-N-(methoxymethyl)-, mixt. with 6-chloro-N-ethyl-N'-(1-methylethyl)-1,3,5-triazine-2,4-diamine",485.4,92.3,414.0,,32,2,7,10
62656,silver(I)fluoride,126.867,0.0,2.0,,2,0,1,0
24350,Copper(1+) iodide; Copper(I) iodide; Cuprous iodide; Cuprous iodide (CuI),190.45,0.0,2.0,,2,0,0,0
40955,Nibroxane,226.03,64.3,160.0,0.7,11,0,4,0
43707,Dinofenate,450.3,219.0,741.0,4.6,32,0,11,6
34488,Mecarphon,271.3,113.0,297.0,1.3,15,0,6,5
28248,Furethrin,342.4,56.5,636.0,4.7,25,0,4,6
159611,Copper silicate,139.63,63.2,18.8,,5,0,3,0
62271,"3,4,4-Trimethyloxazolidine",115.17,12.5,90.5,0.6,8,0,2,0
66943,Ethylmercury bromide,309.56,0.0,10.0,,4,0,0,0
598100,Mecoprop-isoctyl,326.9,35.5,319.0,6.6,22,0,3,10
21321,Benzadox-ammonium,212.2,79.5,205.0,,15,2,4,3
62043,"Arsonic acid, methyl-, compd. with 1-dodecanamine (1:1)",325.32,83.6,142.0,,18,3,4,10
16683079,Phenylmercuric ammonium acetate,353.77,27.3,130.0,,12,1,3,3
84102,N-(5-Chloro-4-methyl-2-thiazolyl)propanamide,204.68,70.2,179.0,2.3,12,1,3,2
93129,"Benzaldehyde, pentachloro-, oxime",293.4,32.6,210.0,4.8,14,1,2,1
23703974,"Potassium 3,4-dichloro-5-isothiazolecarboxylate",236.12,81.3,161.0,,11,0,4,1
116607,4-Chloro-2-octyl-4-isothiazolin-3-one,247.79,45.6,243.0,4.3,15,0,2,7
16683960,"3H-2,1-Benzoxamercurol-3-one",320.7,26.3,158.0,,10,0,2,0
53471559,Dodecylamine lactate,275.43,88.0,135.0,,19,2,3,10
338089,2-[2-(2-Bornyloxy)ethoxy]triethylamine,297.5,21.7,327.0,3.9,21,0,3,9
7999,Ethylmercury acetate,288.7,40.1,28.3,,7,0,2,0
17439,"(2,3-Dihydroxypropylthio)methylmercury",322.78,65.8,53.3,,8,2,3,4
3037183,"Manganese, (N-(2-((dithiocarboxy)amino)ethyl)carbamodithioato(2-)-kappaS,kappaS')-, mixt. with C,C'-dimethyl N,N'-(1,2-phenylenebis(iminocarbonothioyl))bis(carbamate)",607.7,255.0,515.0,,33,6,10,7
23668059,"Phenol, 4-(1,1-dimethylethyl)-, sodium salt (1:1)",172.2,23.1,120.0,,12,0,1,1
6399256,Paraclox,199.59,69.9,221.0,2.8,13,2,4,2
61287,"Acetic acid, (2,4-dichlorophenoxy)-, 3-(2-butoxyethoxy)propyl ester",379.3,54.0,330.0,4.4,24,0,5,14
31867,Phenylmercury triethanolamine lactate,515.95,124.0,194.0,,23,4,7,7
43523,Fenapanil,253.34,41.6,313.0,2.9,19,0,2,6
89714,Quinothion,311.34,72.7,345.0,4.7,20,0,5,6
86866,Fenoprop-butotyl,369.7,44.8,330.0,5.2,22,0,4,10
23691024,"Sodium 2,4,5-trichlorophenoxyethyl sulfate",343.5,84.0,336.0,,18,0,5,5
62039,"2,4-D 2-Ethyl-4-methylpentyl ester",333.2,35.5,310.0,6.0,21,0,3,9
13208144,glyphosate dimethylamine salt,214.16,119.0,165.0,,13,5,7,4
169424,Benzyldidecylmethylammonium chloride,438.2,0.0,311.0,,30,0,1,20
62898,"2,3,5-Trichloro-4-(propylsulfonyl)pyridine",288.6,55.4,303.0,3.2,15,0,3,3
206883,"Arsenous acid, zinc salt (2:3)",442.0,138.0,8.0,,11,0,6,0
6365714,"(3E,5E)-1,3,5-Decatriene",136.23,0.0,118.0,4.2,10,0,0,5
129813,Pyroxyfur,327.0,35.3,274.0,4.3,18,0,3,3
92200,Milneb,350.6,145.0,356.0,3.1,20,2,6,3
168373,Flumezin,274.2,49.9,386.0,1.8,19,0,6,1
62741,MCPA diolamine salt,305.75,99.0,213.0,,20,4,6,7
66984,3-(3-Methoxypropoxy)-1-propanol,148.2,38.7,56.8,0.0,10,1,3,7
6434101,"Crotonic acid, 3-(((ethylamino)methoxyphosphinothioyl)oxy)-, isopropyl ester",281.31,88.9,330.0,2.8,17,1,6,8
24838536,Glyphosphate-trimesium,245.24,111.0,168.0,,14,3,6,4
19065493,Elfan WA sulphonic acid,328.5,62.8,240.0,,22,1,3,10
23687812,Sodium 2-chlorophenolate,150.54,23.1,79.5,,9,0,1,0
13668964,Tetraamminecopper carbonate,191.68,67.2,18.8,,9,4,7,0
16682956,Tolylmercuric acetate,350.77,26.3,151.0,,12,0,2,3
62796,Ammonium alpha-naphthylacetate,203.24,38.3,212.0,,15,2,3,2
20837949,"Oleic acid, compound with dicyclohexylamine (1:1)",463.8,49.3,350.0,,33,2,3,17
16683965,Chloromethoxypropylmercuric acetate,367.19,35.5,110.0,,11,0,3,6
198274,"2,4-Dioxo-3-(alpha-acetonylbenzyl)-dihydro-benzopyran thallium salt",511.7,66.4,501.0,,24,0,4,4
62301,"Trisodium;azane;3-[[N-ethyl-4-[[4-[ethyl-[(3-sulfophenyl)methyl]azaniumylidene]cyclohexa-2,5-dien-1-ylidene]-(2-sulfophenyl)methyl]anilino]methyl]benzenesulfonate;5-oxo-1-(4-sulfonatophenyl)-4-[(4-sulfonatophenyl)diazenyl]-4H-pyrazole-3-carboxylate",1317.3,428.0,2580.0,,87,4,24,14
118429,Copper dihydrazinium sulfate,319.8,226.0,226.0,,15,6,12,2
94635,"2-Hydroxyethyl 2,3-dibromopropionate",275.92,46.5,107.0,1.0,10,1,3,5
61498,"dichlorophene, sodium salt",292.11,40.5,226.0,,18,2,2,2
36107,"Butanoic acid, 4-(2,4-dichlorophenoxy)-, 2-butoxyethyl ester",349.2,44.8,302.0,5.0,22,0,4,12
3014144,"2,4,5-Trichlorophenylacetic acid",239.5,37.3,198.0,3.3,13,1,2,2
24289,TCA ammonium salt,180.41,41.1,77.9,,8,1,2,0
161756,"2,2-Bis(4-ethoxyphenyl)-3,3-dimethyloxetane",326.4,27.7,364.0,4.7,24,0,3,6
23690262,3-Chloro-2-biphenylol sodium,226.63,23.1,182.0,,15,0,1,1
23674396,"Potassium (2,4-dichlorophenoxy)acetate",259.12,49.4,191.0,,14,0,3,3
19862,"2,4-d 2-Butoxyisopropyl ester",335.2,44.8,301.0,4.7,21,0,4,10
22138556,Glyphosate-ethanolamine,230.16,153.0,172.0,,14,6,8,5
75941,"O-(4-Bromo-3,6-dichlorophenyl) O-methyl ethylphosphonothionate",364.02,50.6,282.0,5.5,16,0,3,4
23707503,"thiosulfuric acid (h2s2o3), potassium salt",152.24,101.0,110.0,,6,1,4,0
23687326,Sodium 3-(3-ethylcyclopentyl)propanoate,192.23,40.1,159.0,,13,0,2,4
62038,dichlorprop dimethylammonium salt,280.14,58.6,213.0,,17,2,4,3
6451885,MCPA-trolamine,349.81,110.0,239.0,,23,4,7,9
10313246,Methanediol dipropanoate,160.17,52.6,125.0,1.0,11,0,4,6
119059,Agrimycin 100,1043.0,512.0,1870.0,,73,18,25,11
10846,"Mercury, (3-chloro-4-hydroxyphenyl)hydroxy-",346.15,21.2,102.0,,10,2,2,1
349598,"2-Hydroxyethyl 2-(2,4-dichlorophenoxy)acetate",265.09,55.8,225.0,2.5,16,1,4,6
156614070,Edetate copper,353.77,161.0,336.0,,21,2,10,9
21404,Cupric 3-phenylsalicylate,275.75,63.2,240.0,,17,0,3,1
62742,Unii-oxk3V8KJ7L,101.4,2.0,2.8,,3,2,2,0
15805528,Arsenic sulfide (AsS),106.99,32.1,2.0,,2,0,1,0
3014534,Triethanolamine thiocyanate,208.28,88.7,87.1,,13,4,6,6
163325094,Off-Shoot-T,577.0,80.9,214.0,,40,4,4,28
13624934,"2,4-D-Trolamine",370.2,110.0,242.0,,23,4,7,9
67383967,Copper abietate,666.4,80.3,536.0,,45,0,4,2
122420,"1,2,3-Propanetriol, mono(4-aminobenzoate)",211.21,92.8,198.0,-0.2,15,3,5,5
19192,"(2-Hydroxyethyl)ammonium (o,p-dichlorophenoxy)acetate",282.12,97.2,191.0,,17,2,4,3
6450825,Triarathene,346.9,28.2,377.0,7.2,24,0,1,3
162992,Xylachlor,239.74,20.3,242.0,3.4,16,0,1,3
121494066,Ethylmercurichlorendimide,598.5,52.5,516.0,,21,0,2,0
62071,AI 3-36206,304.5,9.2,274.0,6.9,22,0,1,10
23707506,Sodium 4-(2-methylbutan-2-yl)phenolate,186.23,23.1,137.0,,13,0,1,2
24727,Caragard,471.1,151.0,399.0,,31,4,11,9
16683090,"Mercury, diphenyl(mu-((tetrapropenyl)butanedioato(2-)-O:O'))di-",837.8,52.6,569.0,,34,0,4,19
24099,Dodecylamine salicylate,323.5,83.6,214.0,,23,3,4,11
3014120,Anisuron,367.2,49.9,453.0,4.0,24,0,3,3
16683944,Methylmercury benzoate,336.74,26.3,130.0,,11,0,2,3
23707509,Diphacinone-sodium,362.4,51.2,518.0,,27,0,4,3
85124,"Acetamide, 2-((p-methoxybenzyl)oxy)-N,N-dipropyl-",279.37,38.8,256.0,2.9,20,0,3,9
123131980,Cytoline,888.0,234.0,1650.0,,65,6,14,5
23623897,Dodecylguanidine terephthalate,620.9,203.0,332.0,,44,6,6,24
6336665,"Bis(2-(2,4-dichlorophenoxy)ethyl) phosphite",459.1,54.0,397.0,5.8,26,0,5,10
165195,Terbuchlor,325.9,29.5,340.0,4.9,22,0,2,8
62042,Disodium monoethanolamine phosphate,203.04,130.0,56.5,,11,3,6,1
23707514,"3,5-Dichloro-2-biphenylol potassium salt",277.18,23.1,209.0,,16,0,1,1
62033,Copper dehydroabietylammonium 2-ethylhexanoate,429.7,63.3,475.0,,31,2,3,7
68561,"Carbamodithioic acid, (hydroxymethyl)methyl-, monopotassium salt, mixt. with 2(3H)-benzothiazolethione sodium salt",366.6,67.6,181.0,,19,2,7,2
11660449,Prothidathion,358.4,143.0,409.0,4.0,20,0,8,9
3015073,Diiodomethyl p-chlorophenyl sulfone,442.44,42.5,252.0,2.6,13,0,2,2
23669632,Potassim 2-chloro-4-phenylphenate,242.74,23.1,182.0,,15,0,1,1
20055166,Benzamorf,413.6,84.0,386.0,,28,2,5,12
23703041,"Benzenesulfonic acid, dimethyl-, potassium salt (1:1)",224.32,65.6,245.0,,13,0,3,1
61421,"Disodium 4-dodecyl-2,4'-oxydibenzenesulfonate",542.6,140.0,705.0,,35,0,7,13
23707501,Pindone sodium salt,252.24,51.2,357.0,,18,0,4,1
6452822,Mecoprop-trolamine,363.8,110.0,263.0,,24,4,7,9
61395,"2,4-D morpholine salt",308.15,67.8,221.0,,19,2,5,3
5463853,Sodium;sulfane,57.07,1.0,0.0,,2,1,1,0
23719550,"Sodium 2-(2,4,5-trichlorophenoxy)propionate",291.5,49.4,242.0,,16,0,3,3
6335813,Sulfurous acid sodium salt,128.06,76.7,26.3,,6,2,4,0
23707516,Sodium di(monoethanolamine) phosphate,206.11,111.0,135.0,,12,2,6,6
23669633,3-Chloro-2-biphenylol potassium salt,242.74,23.1,182.0,,15,0,1,1
72710669,"trisodium;[(Z)-18-[1,3-bis[[(Z)-12-sulfonatooxyoctadec-9-enoyl]oxy]propan-2-yloxy]-18-oxooctadec-9-en-7-yl] sulfate",1239.6,303.0,1770.0,,81,0,18,56
62125,"4,5-Dichloro-2-cyclohexyl-4-isothiazolin-3-one",252.16,45.6,287.0,3.5,14,0,2,1
23666369,Potassium p-tert-butylphenolate,188.31,23.1,120.0,,12,0,1,1
20838607,"2,4-D N,N-dimethyloleylamine salt",516.6,49.8,394.0,,34,1,4,19
121225229,Dehydroabietylammonium pentachlorophenoxide,551.8,46.3,526.0,,33,2,2,2
62255,"2,3,6-Trichlorophenylacetic acid dimethylamine salt",284.6,49.3,201.0,,16,2,3,2
3015071,Methoquin-butyl,243.3,39.2,280.0,3.7,18,0,3,5
13685609,Magnesium trichloroacetate,349.1,80.3,77.9,,15,0,4,0
6452361,"2,4-D Methylamine salt",252.09,72.6,188.0,,15,2,4,3
12767672,"N-sec-Butyl-3,4-dimethyl-2,6-dinitroaniline",267.28,104.0,339.0,4.7,19,1,5,3
9860187,Octylammonium methanearsonate,269.21,83.6,105.0,,14,3,4,6
23707508,Potassium 4-chloro-2-cyclopentylphenolate,234.76,23.1,171.0,,14,0,1,1
22857,"2,4,5-t Dimethylamine",300.6,66.0,209.0,,17,1,3,2
179796,Methyl 3-hydroxy-4-(4-((5-(trifluoromethyl)-2-pyridinyl)oxy)phenoxy)valerate,385.3,77.9,468.0,3.2,27,1,9,8
62776,Isotrac,498.6,114.0,354.0,,35,0,6,6
3083711,Zinc bacitracin,1488.1,552.0,2950.0,,101,16,21,31
61624,2-Heptadecyl-1-methyl-1-(2-stearamidoethyl)-2-imidazolinium methyl sulfate,744.2,116.0,768.0,,51,1,6,35
24735,"Dicamba with 2,4-D",442.1,93.1,384.0,,26,2,6,5
23707512,5-Chloro-2-biphenylol potassium salt,242.74,23.1,182.0,,15,0,1,1
62057,"Ammonium 2,3,6-trichlorophenylacetate",256.5,38.3,198.0,,14,2,3,2
108180,S-tert-Butyl O-ethyl ethylphosphonothioate,210.28,51.6,174.0,1.6,12,0,3,5
90479192,Phenylmercury ammonium propionate,367.8,41.1,80.8,,13,1,3,0
16684297,Bis(tributyltin) dodecenylsuccinate,862.5,52.6,710.0,,46,0,4,35
16204500,CID 16204500,344.5,52.6,221.0,,24,0,4,16
6435899,"N-Oleyl-1,3-propylenediamine 2,4-dichlorophenoxyacetate",545.6,84.6,412.0,,36,3,5,22
3032895,Phenylmercury dimethyldithiocarbamate,397.9,36.3,146.0,,13,0,3,0
23684688,"Potassium 2,4,5-trichlorophenolate",235.5,23.1,124.0,,11,0,1,0
61847,Tetraamminecopper(2+),131.67,4.0,0.0,,5,4,4,0
16683088,Bis(tributyltin) salicylate,716.2,35.5,510.0,,36,0,3,23
61394,"2,4-D isopropanolamine salt",296.14,92.8,209.0,,18,3,5,4
23707511,Sodium 4-chloro-2-cyclopentylphenate,218.65,23.1,171.0,,14,0,1,1
90479683,Magnesium 2-ethylhexanoate quinolin-8-olate,311.7,76.1,231.0,,22,0,4,4
180695,DL-Plus,895.8,148.0,751.0,,47,0,9,8
90478677,"Endothall di(N,N-dimethyltridecylamine)",641.0,90.3,356.0,,45,2,7,26
28501,Silvex triethanolamine salt,418.7,114.0,287.0,,25,4,6,8
131633380,"N,N-Dimethylpiperidinium pentaborate",296.3,95.5,249.0,,21,0,8,1
62564,"Disodium 2,2'-oxybis(4-dodecylbenzenesulfonate)",710.9,140.0,839.0,,47,0,7,24
13932364,2-Chloro-4-((hydroxymethyl)amino)-6-(isopropylamino)-s-triazine,217.66,83.0,170.0,1.7,14,3,6,4
9837145,Cupric hexafluorosilicate,205.62,0.0,62.7,,8,0,7,0
9578155,Ripost Pepite,1017.5,343.0,774.0,,56,6,17,12
40762,"Diethyl(2-hydroxyethyl)azanium; 2-(2,4,5-trichlorophenoxy)acetate",372.7,74.0,250.0,,22,2,4,6
3019201,"Benzamide, 3,5-dichloro-N-(3,4-dichlorophenyl)-2-[methyl(methylsulfonyl)amino]-",442.1,74.9,586.0,4.4,25,1,4,4
16683077,Aluminum hydroxybenzenesulfonate,220.18,53.8,204.0,,13,2,5,3
6435872,Tributyltin monopropyleneglycol maleate,500.2,116.0,217.0,,27,5,7,12
80870,"Trimethylammonium 2,4-dichlorophenoxyacetate",280.14,49.8,194.0,,17,1,4,3
56841926,Caswell No. 413F,374.0,3.9,288.0,,26,0,1,13
6328560,Lead(IV) arsenate (3:4),1240.0,259.0,36.8,,19,0,12,0
176521024,,1457.4,919.0,1950.0,,95,31,42,19
176516631,,355.6,138.0,327.0,2.1,25,6,3,19
